Code du département;Département;Code de la circonscription;Circonscription;Code de la commune;Commune;Bureau de vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Insee;Coordonnées;Nom Bureau Vote;Adresse;Code Postal;Ville;uniq_bdv
84;Vaucluse;05;5ème circonscription;115;Saint-Pierre-de-Vassols;0001;430;174;40.47;256;59.53;4;0.93;1.56;0;0.0;0.0;252;58.6;98.44;3;F;THOMAS DE MALEVILLE;Marie;FN;45;10.47;17.86;84115;44.101058,5.136318;Salle du conseil municipal;38,rue de la Magdelaine;84330;Saint-Pierre-de-Vassols;Salle du conseil municipal -  Saint-Pierre-de-Vassols
84;Vaucluse;05;5ème circonscription;018;Blauvac;0001;404;163;40.35;241;59.65;5;1.24;2.07;6;1.49;2.49;230;56.93;95.44;10;F;KADLER;Marie-Christine;ECO;10;2.48;4.35;84018;44.040518,5.214909;Mairie;9 Quartier Sain Estève;84570;Blauvac;Mairie -  Blauvac
84;Vaucluse;05;5ème circonscription;079;Monieux;0001;264;86;32.58;178;67.42;1;0.38;0.56;2;0.76;1.12;175;66.29;98.31;7;M;REYNARD;Luc;RDG;50;18.94;28.57;84079;44.045628,5.348606;Mairie;Place Jean Galbert;84390;Monieux;Mairie -  Monieux
84;Vaucluse;05;5ème circonscription;122;Sarrians;0004;899;559;62.18;340;37.82;11;1.22;3.24;3;0.33;0.88;326;36.26;95.88;1;M;CHALENÇON;Christophe;DVD;2;0.22;0.61;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;089;Pertuis;0004;785;397;50.57;388;49.43;2;0.25;0.52;1;0.13;0.26;385;49.04;99.23;5;M;LECELLIER;Cédric;DVG;1;0.13;0.26;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;017;Bédoin;0002;884;330;37.33;554;62.67;4;0.45;0.72;5;0.5700000000000001;0.9;545;61.65;98.38;3;F;THOMAS DE MALEVILLE;Marie;FN;87;9.84;15.96;84017;44.124824,5.214435;Centre culturel;100 Place de la Vigneronne;84410;Bédoin;Centre culturel -  Bédoin
84;Vaucluse;05;5ème circonscription;017;Bédoin;0003;817;330;40.39;487;59.61;10;1.22;2.05;0;0.0;0.0;477;58.38;97.95;5;M;LECELLIER;Cédric;DVG;4;0.49;0.84;84017;44.124824,5.214435;Centre culturel;100 Place de la Vigneronne;84410;Bédoin;Centre culturel -  Bédoin
84;Vaucluse;05;5ème circonscription;089;Pertuis;0003;1025;596;58.15;429;41.85;4;0.39;0.93;6;0.59;1.4;419;40.88;97.67;6;M;PIERINI;Lucien;EXG;4;0.39;0.9500000000000001;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;122;Sarrians;0003;938;476;50.75;462;49.25;16;1.71;3.46;5;0.53;1.08;441;47.01;95.45;6;M;PIERINI;Lucien;EXG;4;0.43;0.91;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;105;Saignon;0001;822;350;42.58;472;57.42;7;0.85;1.48;1;0.12;0.21;464;56.45;98.31;5;M;LECELLIER;Cédric;DVG;2;0.24;0.43;84105;43.862394,5.429887;Mairie - salle du conseil;Place de l'église;84400;Saignon;Mairie - salle du conseil -  Saignon
84;Vaucluse;05;5ème circonscription;085;Murs;0001;351;149;42.45;202;57.55;2;0.5700000000000001;0.99;2;0.5700000000000001;0.99;198;56.41;98.02;4;F;KRAFT;Sandrine;DVD;2;0.5700000000000001;1.01;84085;43.95541,5.232163;Ecole de Murs- Cantine scolaire;Le village;84220;Murs;Ecole de Murs- Cantine scolaire -  Murs
84;Vaucluse;05;5ème circonscription;031;Carpentras;0006;670;323;48.21;347;51.79;8;1.19;2.31;1;0.15;0.29;338;50.45;97.41;13;F;MOREL;Véronique;DIV;2;0.30000000000000004;0.59;84031;44.064979,5.052566;Ecole maternelle des Amandiers;Rue André de Richaud;84200;Carpentras;Ecole maternelle des Amandiers -  Carpentras
84;Vaucluse;05;5ème circonscription;003;Apt;0004;772;486;62.95;286;37.05;3;0.39;1.05;2;0.26;0.7000000000000001;281;36.4;98.25;7;M;REYNARD;Luc;RDG;6;0.78;2.14;84003;43.874984,5.395975;Ecole maternelle La Ruche- Salle de classe;Rue Gambetta;84400;Apt;Ecole maternelle La Ruche- Salle de classe -  Apt
84;Vaucluse;05;5ème circonscription;118;Saint-Saturnin-lès-Apt;0001;700;295;42.14;405;57.86;4;0.5700000000000001;0.99;0;0.0;0.0;401;57.29;99.01;13;F;MOREL;Véronique;DIV;3;0.43;0.75;84118;43.943996,5.383472;Mairie;9 place de la mairie;84490;Saint-Saturnin-lès-Apt;Mairie -  Saint-Saturnin-lès-Apt
84;Vaucluse;05;5ème circonscription;070;Malemort-du-Comtat;0001;1188;619;52.1;569;47.9;9;0.76;1.58;2;0.17;0.35000000000000003;558;46.97;98.07;5;M;LECELLIER;Cédric;DVG;5;0.42;0.9;84070;44.021803,5.157763;Hôtel de ville;52 avenue du Docteur Tondut;84570;Malemort-du-Comtat;Hôtel de ville -  Malemort-du-Comtat
84;Vaucluse;05;5ème circonscription;118;Saint-Saturnin-lès-Apt;0001;700;295;42.14;405;57.86;4;0.5700000000000001;0.99;0;0.0;0.0;401;57.29;99.01;10;F;KADLER;Marie-Christine;ECO;20;2.86;4.99;84118;43.943996,5.383472;Mairie;9 place de la mairie;84490;Saint-Saturnin-lès-Apt;Mairie -  Saint-Saturnin-lès-Apt
84;Vaucluse;05;5ème circonscription;031;Carpentras;0006;670;323;48.21;347;51.79;8;1.19;2.31;1;0.15;0.29;338;50.45;97.41;6;M;PIERINI;Lucien;EXG;3;0.45;0.89;84031;44.064979,5.052566;Ecole maternelle des Amandiers;Rue André de Richaud;84200;Carpentras;Ecole maternelle des Amandiers -  Carpentras
84;Vaucluse;05;5ème circonscription;122;Sarrians;0001;874;489;55.95;385;44.05;4;0.46;1.04;4;0.46;1.04;377;43.14;97.92;6;M;PIERINI;Lucien;EXG;2;0.23;0.53;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;089;Pertuis;0014;998;572;57.31;426;42.69;9;0.9;2.11;2;0.2;0.47000000000000003;415;41.58;97.42;13;F;MOREL;Véronique;DIV;0;0.0;0.0;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;031;Carpentras;0003;852;432;50.7;420;49.3;8;0.9400000000000001;1.9;3;0.35000000000000003;0.71;409;48.0;97.38;10;F;KADLER;Marie-Christine;ECO;8;0.9400000000000001;1.96;84031;44.056646,5.051192;"Ecole Nord Mixte ""A""";Boulevard Alfred Rogier;84200;Carpentras;"Ecole Nord Mixte ""A"" -  Carpentras"
84;Vaucluse;05;5ème circonscription;041;Crillon-le-Brave;0001;434;192;44.24;242;55.76;3;0.6900000000000001;1.24;2;0.46;0.8300000000000001;237;54.61;97.93;13;F;MOREL;Véronique;DIV;1;0.23;0.42;84041;44.118537,5.143675;Mairie;Rue de l'église;84410;Crillon-le-Brave;Mairie -  Crillon-le-Brave
84;Vaucluse;05;5ème circonscription;089;Pertuis;0002;971;519;53.45;452;46.55;9;0.93;1.99;2;0.21;0.44;441;45.42;97.57;6;M;PIERINI;Lucien;EXG;6;0.62;1.359999999999999;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;145;Villars;0001;595;243;40.84;352;59.16;8;1.34;2.27;0;0.0;0.0;344;57.82;97.73;12;F;FOREST;Nathalie;DLF;2;0.34;0.58;84145;43.923145,5.406618;Salle polyvalente;Route des Petits Cléments;84400;Villars;Salle polyvalente -  Villars
84;Vaucluse;05;5ème circonscription;089;Pertuis;0007;923;491;53.2;432;46.8;6;0.65;1.3900000000000001;3;0.33;0.6900000000000001;423;45.83;97.92;4;F;KRAFT;Sandrine;DVD;4;0.43;0.9500000000000001;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;089;Pertuis;0013;1011;552;54.6;459;45.4;7;0.6900000000000001;1.53;3;0.30000000000000004;0.65;449;44.41;97.82;13;F;MOREL;Véronique;DIV;5;0.49;1.11;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;123;Sault;0001;942;352;37.37;590;62.63;20;2.12;3.39;4;0.42;0.68;566;60.08;95.93;3;F;THOMAS DE MALEVILLE;Marie;FN;75;7.96;13.25;84123;44.091912,5.40831;Hôtel de ville;Place du marché;84390;Sault;Hôtel de ville -  Sault
84;Vaucluse;05;5ème circonscription;009;La Bastide-des-Jourdans;0001;1137;572;50.31;565;49.69;4;0.35000000000000003;0.71;10;0.88;1.77;551;48.46;97.52;13;F;MOREL;Véronique;DIV;4;0.35000000000000003;0.73;84009;43.784644,5.63319;Mairie - salle des mariages;1, cours de la République;84240;La Bastide-des-Jourdans;Mairie - salle des mariages -  La Bastide-des-Jourdans
84;Vaucluse;05;5ème circonscription;005;Aurel;0001;159;68;42.77;91;57.23;0;0.0;0.0;0;0.0;0.0;91;57.23;100.0;6;M;PIERINI;Lucien;EXG;3;1.8900000000000001;3.3;84005;44.211923,5.275379;Salle des fêtes;Place de la mairie;84390;Aurel;Salle des fêtes -  Aurel
84;Vaucluse;05;5ème circonscription;047;Gargas;0001;1277;637;49.88;640;50.12;15;1.17;2.34;1;0.08;0.16;624;48.86;97.5;3;F;THOMAS DE MALEVILLE;Marie;FN;141;11.04;22.6;84047;43.901547,5.358007;Ecole élémentaire;400,avenue des Cordiers;84400;Gargas;Ecole élémentaire -  Gargas
84;Vaucluse;05;5ème circonscription;144;Viens;0001;482;194;40.25;288;59.75;6;1.24;2.08;1;0.21;0.35000000000000003;281;58.3;97.57;10;F;KADLER;Marie-Christine;ECO;19;3.94;6.76;84144;43.894217,5.565414;Salle des fêtes;Avenue Gilbert Bonnefoy-quartier les Blaquiéres;84750;Viens;Salle des fêtes -  Viens
84;Vaucluse;05;5ème circonscription;089;Pertuis;0014;998;572;57.31;426;42.69;9;0.9;2.11;2;0.2;0.47000000000000003;415;41.58;97.42;10;F;KADLER;Marie-Christine;ECO;12;1.2;2.89;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;076;Mirabeau;0001;1015;413;40.69;602;59.31;7;0.6900000000000001;1.16;3;0.30000000000000004;0.5;592;58.33;98.34;13;F;MOREL;Véronique;DIV;4;0.39;0.68;84076;43.705128,5.656601;Mairie - salle du conseil municipal;8,Rue de la Mairie;84120;Mirabeau;Mairie - salle du conseil municipal -  Mirabeau
84;Vaucluse;05;5ème circonscription;003;Apt;0001;930;518;55.7;412;44.3;10;1.08;2.43;4;0.43;0.97;398;42.8;96.6;2;M;AUBERT;Julien;LR;141;15.16;35.43;84003;43.875999,5.394814;Salle des fêtes- Entrée no1 a gauche;Place Gabriel Péri;84400;Apt;Salle des fêtes- Entrée no1 a gauche -  Apt
84;Vaucluse;05;5ème circonscription;031;Carpentras;0011;1002;616;61.48;386;38.52;6;0.6000000000000001;1.55;2;0.2;0.52;378;37.72;97.93;7;M;REYNARD;Luc;RDG;12;1.2;3.17;84031;44.055723,5.037289;Ecole Primaire La Quintine;Rue Pansier;84200;Carpentras;Ecole Primaire La Quintine -  Carpentras
84;Vaucluse;05;5ème circonscription;089;Pertuis;0009;1035;542;52.37;493;47.63;4;0.39;0.81;0;0.0;0.0;489;47.25;99.19;8;M;CHOTARD;Stéphane;FI;71;6.86;14.52;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;046;Flassan;0001;363;128;35.26;235;64.74;3;0.8300000000000001;1.28;3;0.8300000000000001;1.28;229;63.09;97.45;6;M;PIERINI;Lucien;EXG;3;0.8300000000000001;1.31;84046;44.099112,5.241669;Ecole;103,Le nouveau cours;84410;Flassan;Ecole -  Flassan
84;Vaucluse;05;5ème circonscription;122;Sarrians;0004;899;559;62.18;340;37.82;11;1.22;3.24;3;0.33;0.88;326;36.26;95.88;3;F;THOMAS DE MALEVILLE;Marie;FN;93;10.34;28.53;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;070;Malemort-du-Comtat;0001;1188;619;52.1;569;47.9;9;0.76;1.58;2;0.17;0.35000000000000003;558;46.97;98.07;2;M;AUBERT;Julien;LR;91;7.66;16.31;84070;44.021803,5.157763;Hôtel de ville;52 avenue du Docteur Tondut;84570;Malemort-du-Comtat;Hôtel de ville -  Malemort-du-Comtat
84;Vaucluse;05;5ème circonscription;030;Caromb;0001;868;414;47.7;454;52.3;4;0.46;0.88;1;0.12;0.22;449;51.73;98.9;1;M;CHALENÇON;Christophe;DVD;1;0.12;0.22;84030;44.111059,5.106256;Salle socio-culturelle;Avenue du Grand Jardin;84330;Caromb;Salle socio-culturelle -  Caromb
84;Vaucluse;05;5ème circonscription;118;Saint-Saturnin-lès-Apt;0003;798;316;39.6;482;60.4;6;0.75;1.24;0;0.0;0.0;476;59.65;98.76;12;F;FOREST;Nathalie;DLF;4;0.5;0.84;84118;43.942466,5.382236;Local activités gymniques;Avenue Jean Geoffroy;84490;Saint-Saturnin-lès-Apt;Local activités gymniques -  Saint-Saturnin-lès-Apt
84;Vaucluse;05;5ème circonscription;050;Gordes;0002;661;246;37.22;415;62.78;7;1.06;1.69;2;0.30000000000000004;0.48;406;61.42;97.83;13;F;MOREL;Véronique;DIV;1;0.15;0.25;84050;43.886911,5.169458;"Ecole maternelle ""la Borie""";Les Imberts;84220;Gordes;"Ecole maternelle ""la Borie"" -  Gordes"
84;Vaucluse;05;5ème circonscription;017;Bédoin;0001;886;364;41.08;522;58.92;3;0.34;0.5700000000000001;5;0.56;0.96;514;58.01;98.47;4;F;KRAFT;Sandrine;DVD;3;0.34;0.58;84017;44.124824,5.214435;Centre culturel;100 Place de la Vigneronne;84410;Bédoin;Centre culturel -  Bédoin
84;Vaucluse;05;5ème circonscription;014;Beaumont-de-Pertuis;0001;883;425;48.13;458;51.87;9;1.02;1.97;3;0.34;0.66;446;50.51;97.38;5;M;LECELLIER;Cédric;DVG;9;1.02;2.02;84014;43.737113,5.693348;Mairie - salle des cérémonies;Avenue de Verdun;84120;Beaumont-de-Pertuis;Mairie - salle des cérémonies -  Beaumont-de-Pertuis
84;Vaucluse;05;5ème circonscription;076;Mirabeau;0001;1015;413;40.69;602;59.31;7;0.6900000000000001;1.16;3;0.30000000000000004;0.5;592;58.33;98.34;1;M;CHALENÇON;Christophe;DVD;1;0.1;0.17;84076;43.705128,5.656601;Mairie - salle du conseil municipal;8,Rue de la Mairie;84120;Mirabeau;Mairie - salle du conseil municipal -  Mirabeau
84;Vaucluse;05;5ème circonscription;041;Crillon-le-Brave;0001;434;192;44.24;242;55.76;3;0.6900000000000001;1.24;2;0.46;0.8300000000000001;237;54.61;97.93;7;M;REYNARD;Luc;RDG;32;7.37;13.5;84041;44.118537,5.143675;Mairie;Rue de l'église;84410;Crillon-le-Brave;Mairie -  Crillon-le-Brave
84;Vaucluse;05;5ème circonscription;018;Blauvac;0001;404;163;40.35;241;59.65;5;1.24;2.07;6;1.49;2.49;230;56.93;95.44;3;F;THOMAS DE MALEVILLE;Marie;FN;24;5.94;10.43;84018;44.040518,5.214909;Mairie;9 Quartier Sain Estève;84570;Blauvac;Mairie -  Blauvac
84;Vaucluse;05;5ème circonscription;048;Gignac;0001;73;27;36.99;46;63.01;0;0.0;0.0;0;0.0;0.0;46;63.01;100.0;13;F;MOREL;Véronique;DIV;0;0.0;0.0;84048;43.919127,5.527085;Mairie;Placeto;84400;Gignac;Mairie -  Gignac
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0002;1221;548;44.88;673;55.12;9;0.74;1.34;5;0.41000000000000003;0.74;659;53.97;97.92;7;M;REYNARD;Luc;RDG;22;1.8;3.34;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;089;Pertuis;0005;976;498;51.02;478;48.98;8;0.8200000000000001;1.67;4;0.41000000000000003;0.84;466;47.75;97.49;10;F;KADLER;Marie-Christine;ECO;8;0.8200000000000001;1.72;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;122;Sarrians;0001;874;489;55.95;385;44.05;4;0.46;1.04;4;0.46;1.04;377;43.14;97.92;9;F;DAURES;Anne;ECO;6;0.6900000000000001;1.589999999999999;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;006;Auribeau;0001;67;18;26.87;49;73.13;2;2.99;4.08;0;0.0;0.0;47;70.15;95.92;2;M;AUBERT;Julien;LR;5;7.46;10.64;84006;43.836381,5.458458;Mairie;Rue Saint Pierre;84400;Auribeau;Mairie -  Auribeau
84;Vaucluse;05;5ème circonscription;114;Saint-Pantaléon;0001;144;66;45.83;78;54.17;2;1.3900000000000001;2.56;0;0.0;0.0;76;52.78;97.44;2;M;AUBERT;Julien;LR;12;8.33;15.79;84114;43.881654,5.198158;Salle de la mairie;Place de la mairie;84220;Saint-Pantaléon;Salle de la mairie -  Saint-Pantaléon
84;Vaucluse;05;5ème circonscription;144;Viens;0001;482;194;40.25;288;59.75;6;1.24;2.08;1;0.21;0.35000000000000003;281;58.3;97.57;3;F;THOMAS DE MALEVILLE;Marie;FN;48;9.96;17.08;84144;43.894217,5.565414;Salle des fêtes;Avenue Gilbert Bonnefoy-quartier les Blaquiéres;84750;Viens;Salle des fêtes -  Viens
84;Vaucluse;05;5ème circonscription;006;Auribeau;0001;67;18;26.87;49;73.13;2;2.99;4.08;0;0.0;0.0;47;70.15;95.92;10;F;KADLER;Marie-Christine;ECO;0;0.0;0.0;84006;43.836381,5.458458;Mairie;Rue Saint Pierre;84400;Auribeau;Mairie -  Auribeau
84;Vaucluse;05;5ème circonscription;003;Apt;0005;771;510;66.15;261;33.85;7;0.91;2.68;2;0.26;0.77;252;32.68;96.55;13;F;MOREL;Véronique;DIV;2;0.26;0.79;84003;43.874984,5.395975;Ecole maternelle La Ruche- Salle de Jeux - entrée droite;Rue Gambetta;84400;Apt;Ecole maternelle La Ruche- Salle de Jeux - entrée droite -  Apt
84;Vaucluse;05;5ème circonscription;089;Pertuis;0010;1136;721;63.47;415;36.53;5;0.44;1.2;2;0.18;0.48;408;35.92;98.31;10;F;KADLER;Marie-Christine;ECO;10;0.88;2.45;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;109;Saint-Hippolyte-le-Graveyron;0001;170;53;31.18;117;68.82;1;0.59;0.85;2;1.18;1.71;114;67.06;97.44;7;M;REYNARD;Luc;RDG;3;1.76;2.63;84109;44.122694,5.074621;Mairie;1,route de Caromb;84330;Saint-Hippolyte-le-Graveyron;Mairie -  Saint-Hippolyte-le-Graveyron
84;Vaucluse;05;5ème circonscription;114;Saint-Pantaléon;0001;144;66;45.83;78;54.17;2;1.3900000000000001;2.56;0;0.0;0.0;76;52.78;97.44;9;F;DAURES;Anne;ECO;4;2.7800000000000002;5.26;84114;43.881654,5.198158;Salle de la mairie;Place de la mairie;84220;Saint-Pantaléon;Salle de la mairie -  Saint-Pantaléon
84;Vaucluse;05;5ème circonscription;118;Saint-Saturnin-lès-Apt;0002;774;367;47.42;407;52.58;4;0.52;0.98;5;0.65;1.23;398;51.42;97.79;9;F;DAURES;Anne;ECO;8;1.03;2.01;84118;43.930718,5.317649;Local associatif de la Tuilière;Hameau de la Tuilière;84490;Saint-Saturnin-lès-Apt;Local associatif de la Tuilière -  Saint-Saturnin-lès-Apt
84;Vaucluse;05;5ème circonscription;030;Caromb;0001;868;414;47.7;454;52.3;4;0.46;0.88;1;0.12;0.22;449;51.73;98.9;7;M;REYNARD;Luc;RDG;41;4.72;9.13;84030;44.111059,5.106256;Salle socio-culturelle;Avenue du Grand Jardin;84330;Caromb;Salle socio-culturelle -  Caromb
84;Vaucluse;05;5ème circonscription;089;Pertuis;0003;1025;596;58.15;429;41.85;4;0.39;0.93;6;0.59;1.4;419;40.88;97.67;8;M;CHOTARD;Stéphane;FI;74;7.22;17.66;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;148;Villes-sur-Auzon;0001;972;454;46.71;518;53.29;8;0.8200000000000001;1.54;5;0.51;0.97;505;51.95;97.49;8;M;CHOTARD;Stéphane;FI;75;7.72;14.85;84148;44.056232,5.234436;Salle multifonctions;Rue Villeneuve;84570;Villes-sur-Auzon;Salle multifonctions -  Villes-sur-Auzon
84;Vaucluse;05;5ème circonscription;089;Pertuis;0007;923;491;53.2;432;46.8;6;0.65;1.3900000000000001;3;0.33;0.6900000000000001;423;45.83;97.92;11;M;VIARD;Jean;REM;165;17.88;39.01;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;089;Pertuis;0014;998;572;57.31;426;42.69;9;0.9;2.11;2;0.2;0.47000000000000003;415;41.58;97.42;5;M;LECELLIER;Cédric;DVG;5;0.5;1.2;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;077;Modène;0001;345;138;40.0;207;60.0;3;0.87;1.45;0;0.0;0.0;204;59.13;98.55;2;M;AUBERT;Julien;LR;40;11.59;19.61;84077;44.10328,5.122992;la cure;Rue Sainte Catherine;84330;Modène;la cure -  Modène
84;Vaucluse;05;5ème circonscription;051;Goult;0001;933;371;39.76;562;60.24;16;1.71;2.85;3;0.32;0.53;543;58.2;96.62;13;F;MOREL;Véronique;DIV;2;0.21;0.37;84051;43.862024,5.246074;Mairie;31 ,Place Jean Moulin;84220;Goult;Mairie -  Goult
84;Vaucluse;05;5ème circonscription;003;Apt;0004;772;486;62.95;286;37.05;3;0.39;1.05;2;0.26;0.7000000000000001;281;36.4;98.25;13;F;MOREL;Véronique;DIV;2;0.26;0.71;84003;43.874984,5.395975;Ecole maternelle La Ruche- Salle de classe;Rue Gambetta;84400;Apt;Ecole maternelle La Ruche- Salle de classe -  Apt
84;Vaucluse;05;5ème circonscription;003;Apt;0008;792;421;53.16;371;46.84;7;0.88;1.8900000000000001;3;0.38;0.81;361;45.58;97.3;4;F;KRAFT;Sandrine;DVD;10;1.26;2.77;84003;43.875264,5.395545;Ecole maternelle les Romarins- salle de Réfectoire;Place Cély;84400;Apt;Ecole maternelle les Romarins- salle de Réfectoire -  Apt
84;Vaucluse;05;5ème circonscription;121;Sannes;0001;176;85;48.3;91;51.7;5;2.84;5.49;0;0.0;0.0;86;48.86;94.51;6;M;PIERINI;Lucien;EXG;0;0.0;0.0;84121;43.754468,5.490151;Mairie;1244,route départementale 27;84240;Sannes;Mairie -  Sannes
84;Vaucluse;05;5ème circonscription;148;Villes-sur-Auzon;0001;972;454;46.71;518;53.29;8;0.8200000000000001;1.54;5;0.51;0.97;505;51.95;97.49;13;F;MOREL;Véronique;DIV;5;0.51;0.99;84148;44.056232,5.234436;Salle multifonctions;Rue Villeneuve;84570;Villes-sur-Auzon;Salle multifonctions -  Villes-sur-Auzon
84;Vaucluse;05;5ème circonscription;003;Apt;0009;792;372;46.97;420;53.03;7;0.88;1.67;4;0.51;0.9500000000000001;409;51.64;97.38;12;F;FOREST;Nathalie;DLF;4;0.51;0.98;84003;43.875999,5.394814;Salle des fêtes- entrée no4 - a droite;Place Gabriel Péri;84400;Apt;Salle des fêtes- entrée no4 - a droite -  Apt
84;Vaucluse;05;5ème circonscription;151;Vitrolles-en-Lubéron;0001;171;70;40.94;101;59.06;4;2.34;3.96;0;0.0;0.0;97;56.73;96.04;10;F;KADLER;Marie-Christine;ECO;3;1.75;3.09;84151;43.811185,5.595192;Mairie - salle du conseil municipal;Rue de la mairie;84240;Vitrolles-en-Lubéron;Mairie - salle du conseil municipal -  Vitrolles-en-Lubéron
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0001;1104;603;54.62;501;45.38;11;1.0;2.2;4;0.36;0.8;486;44.02;97.01;9;F;DAURES;Anne;ECO;8;0.72;1.65;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;089;Pertuis;0011;1038;594;57.23;444;42.77;3;0.29;0.68;5;0.48;1.13;436;42.0;98.2;9;F;DAURES;Anne;ECO;11;1.06;2.52;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;105;Saignon;0001;822;350;42.58;472;57.42;7;0.85;1.48;1;0.12;0.21;464;56.45;98.31;8;M;CHOTARD;Stéphane;FI;67;8.15;14.44;84105;43.862394,5.429887;Mairie - salle du conseil;Place de l'église;84400;Saignon;Mairie - salle du conseil -  Saignon
84;Vaucluse;05;5ème circonscription;013;Beaumettes;0001;216;79;36.57;137;63.43;4;1.85;2.92;1;0.46;0.73;132;61.11;96.35;11;M;VIARD;Jean;REM;46;21.3;34.85;84013;43.862640999999996,5.194744;Mairie;Le Village;84220;Beaumettes;Mairie -  Beaumettes
